traj_ind,file_name,file_index
2144,at-frame446800_noH.pdb,446800
2145,at-frame447000_noH.pdb,447000
2146,at-frame447200_noH.pdb,447200
2147,at-frame447400_noH.pdb,447400
2148,at-frame447600_noH.pdb,447600
2149,at-frame447800_noH.pdb,447800
2150,at-frame448000_noH.pdb,448000
2151,at-frame448200_noH.pdb,448200
2152,at-frame448600_noH.pdb,448600
2153,at-frame448800_noH.pdb,448800
2154,at-frame449000_noH.pdb,449000
2155,at-frame449200_noH.pdb,449200
2156,at-frame449400_noH.pdb,449400
2157,at-frame449600_noH.pdb,449600
2158,at-frame449800_noH.pdb,449800
2159,at-frame450000_noH.pdb,450000
2160,at-frame450200_noH.pdb,450200
2161,at-frame450400_noH.pdb,450400
2162,at-frame450600_noH.pdb,450600
2163,at-frame450800_noH.pdb,450800
2164,at-frame451000_noH.pdb,451000
2165,at-frame451200_noH.pdb,451200
2166,at-frame451400_noH.pdb,451400
2167,at-frame451600_noH.pdb,451600
2168,at-frame451800_noH.pdb,451800
2169,at-frame452000_noH.pdb,452000
2170,at-frame452200_noH.pdb,452200
2171,at-frame452400_noH.pdb,452400
2172,at-frame452600_noH.pdb,452600
2173,at-frame452800_noH.pdb,452800
2174,at-frame453000_noH.pdb,453000
2175,at-frame453200_noH.pdb,453200
2176,at-frame453400_noH.pdb,453400
2177,at-frame453600_noH.pdb,453600
2178,at-frame453800_noH.pdb,453800
2179,at-frame454000_noH.pdb,454000
2180,at-frame454200_noH.pdb,454200
2181,at-frame454400_noH.pdb,454400
2182,at-frame454600_noH.pdb,454600
2183,at-frame454800_noH.pdb,454800
2184,at-frame455000_noH.pdb,455000
2185,at-frame455200_noH.pdb,455200
2186,at-frame455400_noH.pdb,455400
2187,at-frame455600_noH.pdb,455600
2188,at-frame455800_noH.pdb,455800
2189,at-frame456000_noH.pdb,456000
2190,at-frame456200_noH.pdb,456200
2191,at-frame456400_noH.pdb,456400
2192,at-frame456600_noH.pdb,456600
2193,at-frame456800_noH.pdb,456800
2194,at-frame457000_noH.pdb,457000
2195,at-frame457200_noH.pdb,457200
2196,at-frame457400_noH.pdb,457400
2197,at-frame457600_noH.pdb,457600
2198,at-frame457800_noH.pdb,457800
2199,at-frame458000_noH.pdb,458000
2200,at-frame458200_noH.pdb,458200
2201,at-frame458400_noH.pdb,458400
2202,at-frame458600_noH.pdb,458600
2203,at-frame458800_noH.pdb,458800
2204,at-frame459000_noH.pdb,459000
2205,at-frame459200_noH.pdb,459200
2206,at-frame459400_noH.pdb,459400
2207,at-frame459600_noH.pdb,459600
2208,at-frame459800_noH.pdb,459800
2209,at-frame460200_noH.pdb,460200
2210,at-frame460400_noH.pdb,460400
2211,at-frame460600_noH.pdb,460600
2212,at-frame460800_noH.pdb,460800
2213,at-frame461000_noH.pdb,461000
2214,at-frame461200_noH.pdb,461200
2215,at-frame461400_noH.pdb,461400
2216,at-frame461600_noH.pdb,461600
2217,at-frame462000_noH.pdb,462000
2218,at-frame462200_noH.pdb,462200
2219,at-frame462400_noH.pdb,462400
2220,at-frame462600_noH.pdb,462600
2221,at-frame462800_noH.pdb,462800
2222,at-frame463000_noH.pdb,463000
2223,at-frame463200_noH.pdb,463200
2224,at-frame463400_noH.pdb,463400
2225,at-frame463600_noH.pdb,463600
2226,at-frame463800_noH.pdb,463800
2227,at-frame464200_noH.pdb,464200
2228,at-frame464400_noH.pdb,464400
2229,at-frame464800_noH.pdb,464800
2230,at-frame465000_noH.pdb,465000
2231,at-frame465200_noH.pdb,465200
2232,at-frame465400_noH.pdb,465400
2233,at-frame465600_noH.pdb,465600
2234,at-frame465800_noH.pdb,465800
2235,at-frame466000_noH.pdb,466000
2236,at-frame466200_noH.pdb,466200
2237,at-frame466400_noH.pdb,466400
2238,at-frame466600_noH.pdb,466600
2239,at-frame466800_noH.pdb,466800
2240,at-frame467000_noH.pdb,467000
2241,at-frame467400_noH.pdb,467400
2242,at-frame467600_noH.pdb,467600
2243,at-frame467800_noH.pdb,467800
2244,at-frame468200_noH.pdb,468200
2245,at-frame468400_noH.pdb,468400
2246,at-frame468600_noH.pdb,468600
2247,at-frame468800_noH.pdb,468800
2248,at-frame469000_noH.pdb,469000
2249,at-frame469200_noH.pdb,469200
2250,at-frame469400_noH.pdb,469400
2251,at-frame469600_noH.pdb,469600
2252,at-frame469800_noH.pdb,469800
2253,at-frame470000_noH.pdb,470000
2254,at-frame470200_noH.pdb,470200
2255,at-frame470400_noH.pdb,470400
2256,at-frame470600_noH.pdb,470600
2257,at-frame470800_noH.pdb,470800
2258,at-frame471000_noH.pdb,471000
2259,at-frame471200_noH.pdb,471200
2260,at-frame471400_noH.pdb,471400
2261,at-frame471600_noH.pdb,471600
2262,at-frame471800_noH.pdb,471800
2263,at-frame472000_noH.pdb,472000
2264,at-frame472200_noH.pdb,472200
2265,at-frame472400_noH.pdb,472400
2266,at-frame472600_noH.pdb,472600
2267,at-frame472800_noH.pdb,472800
2268,at-frame473000_noH.pdb,473000
2269,at-frame473200_noH.pdb,473200
2270,at-frame473400_noH.pdb,473400
2271,at-frame473600_noH.pdb,473600
2272,at-frame473800_noH.pdb,473800
2273,at-frame474000_noH.pdb,474000
2274,at-frame474200_noH.pdb,474200
2275,at-frame474400_noH.pdb,474400
2276,at-frame474600_noH.pdb,474600
2277,at-frame474800_noH.pdb,474800
2278,at-frame475000_noH.pdb,475000
2279,at-frame475200_noH.pdb,475200
2280,at-frame475400_noH.pdb,475400
2281,at-frame475600_noH.pdb,475600
2282,at-frame475800_noH.pdb,475800
2283,at-frame476000_noH.pdb,476000
2284,at-frame476200_noH.pdb,476200
2285,at-frame476400_noH.pdb,476400
2286,at-frame476600_noH.pdb,476600
2287,at-frame476800_noH.pdb,476800
2288,at-frame477000_noH.pdb,477000
2289,at-frame477200_noH.pdb,477200
2290,at-frame477400_noH.pdb,477400
2291,at-frame477600_noH.pdb,477600
2292,at-frame477800_noH.pdb,477800
2293,at-frame478000_noH.pdb,478000
2294,at-frame478200_noH.pdb,478200
2295,at-frame478400_noH.pdb,478400
2296,at-frame478600_noH.pdb,478600
2297,at-frame478800_noH.pdb,478800
2298,at-frame479000_noH.pdb,479000
2299,at-frame479200_noH.pdb,479200
2300,at-frame479400_noH.pdb,479400
2301,at-frame479600_noH.pdb,479600
2302,at-frame480000_noH.pdb,480000
2303,at-frame480200_noH.pdb,480200
2304,at-frame480400_noH.pdb,480400
2305,at-frame480600_noH.pdb,480600
2306,at-frame480800_noH.pdb,480800
2307,at-frame481000_noH.pdb,481000
2308,at-frame481200_noH.pdb,481200
2309,at-frame481400_noH.pdb,481400
2310,at-frame481600_noH.pdb,481600
2311,at-frame481800_noH.pdb,481800
2312,at-frame482000_noH.pdb,482000
2313,at-frame482200_noH.pdb,482200
2314,at-frame482400_noH.pdb,482400
2315,at-frame482600_noH.pdb,482600
2316,at-frame482800_noH.pdb,482800
2317,at-frame483000_noH.pdb,483000
2318,at-frame483200_noH.pdb,483200
2319,at-frame483400_noH.pdb,483400
2320,at-frame483600_noH.pdb,483600
2321,at-frame483800_noH.pdb,483800
2322,at-frame484000_noH.pdb,484000
2323,at-frame484200_noH.pdb,484200
2324,at-frame484400_noH.pdb,484400
2325,at-frame484600_noH.pdb,484600
2326,at-frame484800_noH.pdb,484800
2327,at-frame485000_noH.pdb,485000
2328,at-frame485200_noH.pdb,485200
2329,at-frame485400_noH.pdb,485400
2330,at-frame485600_noH.pdb,485600
2331,at-frame485800_noH.pdb,485800
2332,at-frame486000_noH.pdb,486000
2333,at-frame486200_noH.pdb,486200
2334,at-frame486400_noH.pdb,486400
2335,at-frame486600_noH.pdb,486600
2336,at-frame487000_noH.pdb,487000
2337,at-frame487200_noH.pdb,487200
2338,at-frame487400_noH.pdb,487400
2339,at-frame487600_noH.pdb,487600
2340,at-frame487800_noH.pdb,487800
2341,at-frame488000_noH.pdb,488000
2342,at-frame488200_noH.pdb,488200
2343,at-frame488400_noH.pdb,488400
2344,at-frame488600_noH.pdb,488600
2345,at-frame488800_noH.pdb,488800
2346,at-frame489000_noH.pdb,489000
2347,at-frame489200_noH.pdb,489200
2348,at-frame489600_noH.pdb,489600
2349,at-frame489800_noH.pdb,489800
2350,at-frame490000_noH.pdb,490000
2351,at-frame490200_noH.pdb,490200
2352,at-frame490400_noH.pdb,490400
2353,at-frame490600_noH.pdb,490600
2354,at-frame490800_noH.pdb,490800
2355,at-frame491000_noH.pdb,491000
2356,at-frame491200_noH.pdb,491200
2357,at-frame491600_noH.pdb,491600
2358,at-frame491800_noH.pdb,491800
2359,at-frame492000_noH.pdb,492000
2360,at-frame492200_noH.pdb,492200
2361,at-frame492400_noH.pdb,492400
2362,at-frame492600_noH.pdb,492600
2363,at-frame492800_noH.pdb,492800
2364,at-frame493000_noH.pdb,493000
2365,at-frame493200_noH.pdb,493200
2366,at-frame493400_noH.pdb,493400
2367,at-frame493600_noH.pdb,493600
2368,at-frame493800_noH.pdb,493800
2369,at-frame494000_noH.pdb,494000
2370,at-frame494200_noH.pdb,494200
2371,at-frame494400_noH.pdb,494400
2372,at-frame494600_noH.pdb,494600
2373,at-frame494800_noH.pdb,494800
2374,at-frame495000_noH.pdb,495000
2375,at-frame495200_noH.pdb,495200
2376,at-frame495400_noH.pdb,495400
2377,at-frame495600_noH.pdb,495600
2378,at-frame495800_noH.pdb,495800
2379,at-frame496000_noH.pdb,496000
2380,at-frame496200_noH.pdb,496200
2381,at-frame496400_noH.pdb,496400
2382,at-frame496600_noH.pdb,496600
2383,at-frame496800_noH.pdb,496800
2384,at-frame497000_noH.pdb,497000
2385,at-frame497200_noH.pdb,497200
2386,at-frame497400_noH.pdb,497400
2387,at-frame497600_noH.pdb,497600
2388,at-frame497800_noH.pdb,497800
2389,at-frame498000_noH.pdb,498000
2390,at-frame498200_noH.pdb,498200
2391,at-frame498400_noH.pdb,498400
2392,at-frame498600_noH.pdb,498600
2393,at-frame498800_noH.pdb,498800
2394,at-frame499000_noH.pdb,499000
2395,at-frame499200_noH.pdb,499200
2396,at-frame499400_noH.pdb,499400
2397,at-frame499600_noH.pdb,499600
2398,at-frame499800_noH.pdb,499800
2399,at-frame500000_noH.pdb,500000
2400,at-frame500200_noH.pdb,500200
2401,at-frame500400_noH.pdb,500400
2402,at-frame500600_noH.pdb,500600
2403,at-frame500800_noH.pdb,500800
2404,at-frame501000_noH.pdb,501000
2405,at-frame501200_noH.pdb,501200
2406,at-frame501400_noH.pdb,501400
2407,at-frame501600_noH.pdb,501600
2408,at-frame501800_noH.pdb,501800
2409,at-frame502000_noH.pdb,502000
2410,at-frame502200_noH.pdb,502200
2411,at-frame502400_noH.pdb,502400
2412,at-frame502600_noH.pdb,502600
2413,at-frame502800_noH.pdb,502800
2414,at-frame503000_noH.pdb,503000
2415,at-frame503200_noH.pdb,503200
2416,at-frame503400_noH.pdb,503400
2417,at-frame503600_noH.pdb,503600
2418,at-frame503800_noH.pdb,503800
2419,at-frame504000_noH.pdb,504000
2420,at-frame504200_noH.pdb,504200
2421,at-frame504400_noH.pdb,504400
2422,at-frame504600_noH.pdb,504600
2423,at-frame504800_noH.pdb,504800
2424,at-frame505000_noH.pdb,505000
2425,at-frame505200_noH.pdb,505200
2426,at-frame505400_noH.pdb,505400
2427,at-frame505600_noH.pdb,505600
2428,at-frame505800_noH.pdb,505800
2429,at-frame506000_noH.pdb,506000
2430,at-frame506200_noH.pdb,506200
2431,at-frame506400_noH.pdb,506400
2432,at-frame506600_noH.pdb,506600
2433,at-frame506800_noH.pdb,506800
2434,at-frame507000_noH.pdb,507000
2435,at-frame507200_noH.pdb,507200
2436,at-frame507400_noH.pdb,507400
2437,at-frame507600_noH.pdb,507600
2438,at-frame507800_noH.pdb,507800
2439,at-frame508000_noH.pdb,508000
2440,at-frame508200_noH.pdb,508200
2441,at-frame508400_noH.pdb,508400
2442,at-frame508600_noH.pdb,508600
2443,at-frame508800_noH.pdb,508800
2444,at-frame509000_noH.pdb,509000
2445,at-frame509200_noH.pdb,509200
2446,at-frame509400_noH.pdb,509400
2447,at-frame509600_noH.pdb,509600
2448,at-frame509800_noH.pdb,509800
2449,at-frame510000_noH.pdb,510000
2450,at-frame510200_noH.pdb,510200
2451,at-frame510400_noH.pdb,510400
2452,at-frame510600_noH.pdb,510600
2453,at-frame511000_noH.pdb,511000
2454,at-frame511200_noH.pdb,511200
2455,at-frame511600_noH.pdb,511600
2456,at-frame511800_noH.pdb,511800
2457,at-frame512000_noH.pdb,512000
2458,at-frame512200_noH.pdb,512200
2459,at-frame512400_noH.pdb,512400
2460,at-frame512600_noH.pdb,512600
2461,at-frame512800_noH.pdb,512800
2462,at-frame513200_noH.pdb,513200
2463,at-frame513400_noH.pdb,513400
2464,at-frame513600_noH.pdb,513600
2465,at-frame513800_noH.pdb,513800
2466,at-frame514000_noH.pdb,514000
2467,at-frame514200_noH.pdb,514200
2468,at-frame514400_noH.pdb,514400
2469,at-frame514600_noH.pdb,514600
2470,at-frame514800_noH.pdb,514800
2471,at-frame515000_noH.pdb,515000
2472,at-frame515200_noH.pdb,515200
2473,at-frame515400_noH.pdb,515400
2474,at-frame515600_noH.pdb,515600
2475,at-frame515800_noH.pdb,515800
2476,at-frame516000_noH.pdb,516000
2477,at-frame516200_noH.pdb,516200
2478,at-frame516600_noH.pdb,516600
2479,at-frame516800_noH.pdb,516800
2480,at-frame517000_noH.pdb,517000
2481,at-frame517200_noH.pdb,517200
2482,at-frame517400_noH.pdb,517400
2483,at-frame517600_noH.pdb,517600
2484,at-frame517800_noH.pdb,517800
2485,at-frame518000_noH.pdb,518000
2486,at-frame518200_noH.pdb,518200
2487,at-frame518400_noH.pdb,518400
2488,at-frame518600_noH.pdb,518600
2489,at-frame518800_noH.pdb,518800
2490,at-frame519000_noH.pdb,519000
2491,at-frame519200_noH.pdb,519200
2492,at-frame519400_noH.pdb,519400
2493,at-frame519600_noH.pdb,519600
2494,at-frame519800_noH.pdb,519800
2495,at-frame520000_noH.pdb,520000
2496,at-frame520200_noH.pdb,520200
2497,at-frame520400_noH.pdb,520400
2498,at-frame520600_noH.pdb,520600
2499,at-frame520800_noH.pdb,520800
2500,at-frame521000_noH.pdb,521000
2501,at-frame521200_noH.pdb,521200
2502,at-frame521400_noH.pdb,521400
2503,at-frame521600_noH.pdb,521600
2504,at-frame522000_noH.pdb,522000
2505,at-frame522200_noH.pdb,522200
2506,at-frame522400_noH.pdb,522400
2507,at-frame522800_noH.pdb,522800
2508,at-frame523000_noH.pdb,523000
2509,at-frame523200_noH.pdb,523200
2510,at-frame523400_noH.pdb,523400
2511,at-frame523600_noH.pdb,523600
2512,at-frame523800_noH.pdb,523800
2513,at-frame524000_noH.pdb,524000
2514,at-frame524200_noH.pdb,524200
2515,at-frame524400_noH.pdb,524400
2516,at-frame524600_noH.pdb,524600
2517,at-frame524800_noH.pdb,524800
2518,at-frame525000_noH.pdb,525000
2519,at-frame525200_noH.pdb,525200
2520,at-frame525400_noH.pdb,525400
2521,at-frame525600_noH.pdb,525600
2522,at-frame525800_noH.pdb,525800
2523,at-frame526000_noH.pdb,526000
2524,at-frame526200_noH.pdb,526200
2525,at-frame526400_noH.pdb,526400
2526,at-frame526600_noH.pdb,526600
2527,at-frame526800_noH.pdb,526800
2528,at-frame527000_noH.pdb,527000
2529,at-frame527200_noH.pdb,527200
2530,at-frame527400_noH.pdb,527400
2531,at-frame527600_noH.pdb,527600
2532,at-frame528000_noH.pdb,528000
2533,at-frame528200_noH.pdb,528200
2534,at-frame528400_noH.pdb,528400
2535,at-frame528600_noH.pdb,528600
2536,at-frame528800_noH.pdb,528800
2537,at-frame529000_noH.pdb,529000
2538,at-frame529200_noH.pdb,529200
2539,at-frame529400_noH.pdb,529400
2540,at-frame529600_noH.pdb,529600
2541,at-frame529800_noH.pdb,529800
2542,at-frame530000_noH.pdb,530000
2543,at-frame530200_noH.pdb,530200
2544,at-frame530400_noH.pdb,530400
2545,at-frame530600_noH.pdb,530600
2546,at-frame530800_noH.pdb,530800
2547,at-frame531000_noH.pdb,531000
2548,at-frame531200_noH.pdb,531200
2549,at-frame531400_noH.pdb,531400
2550,at-frame531600_noH.pdb,531600
2551,at-frame531800_noH.pdb,531800
2552,at-frame532000_noH.pdb,532000
2553,at-frame532200_noH.pdb,532200
2554,at-frame532400_noH.pdb,532400
2555,at-frame532600_noH.pdb,532600
2556,at-frame532800_noH.pdb,532800
2557,at-frame533000_noH.pdb,533000
2558,at-frame533200_noH.pdb,533200
2559,at-frame533800_noH.pdb,533800
2560,at-frame534000_noH.pdb,534000
2561,at-frame534200_noH.pdb,534200
2562,at-frame534400_noH.pdb,534400
2563,at-frame534600_noH.pdb,534600
2564,at-frame534800_noH.pdb,534800
2565,at-frame535000_noH.pdb,535000
2566,at-frame535200_noH.pdb,535200
2567,at-frame535400_noH.pdb,535400
2568,at-frame535600_noH.pdb,535600
2569,at-frame535800_noH.pdb,535800
2570,at-frame536000_noH.pdb,536000
2571,at-frame536200_noH.pdb,536200
2572,at-frame536400_noH.pdb,536400
2573,at-frame536600_noH.pdb,536600
2574,at-frame536800_noH.pdb,536800
2575,at-frame537000_noH.pdb,537000
2576,at-frame537200_noH.pdb,537200
2577,at-frame537400_noH.pdb,537400
2578,at-frame537600_noH.pdb,537600
2579,at-frame537800_noH.pdb,537800
2580,at-frame538000_noH.pdb,538000
2581,at-frame538200_noH.pdb,538200
2582,at-frame538600_noH.pdb,538600
2583,at-frame538800_noH.pdb,538800
2584,at-frame539000_noH.pdb,539000
2585,at-frame539200_noH.pdb,539200
2586,at-frame539400_noH.pdb,539400
2587,at-frame539600_noH.pdb,539600
2588,at-frame539800_noH.pdb,539800
2589,at-frame540000_noH.pdb,540000
2590,at-frame540200_noH.pdb,540200
2591,at-frame540400_noH.pdb,540400
2592,at-frame540600_noH.pdb,540600
2593,at-frame540800_noH.pdb,540800
2594,at-frame541000_noH.pdb,541000
2595,at-frame541200_noH.pdb,541200
2596,at-frame541400_noH.pdb,541400
2597,at-frame541600_noH.pdb,541600
2598,at-frame541800_noH.pdb,541800
2599,at-frame542000_noH.pdb,542000
2600,at-frame542200_noH.pdb,542200
2601,at-frame542400_noH.pdb,542400
2602,at-frame542600_noH.pdb,542600
2603,at-frame542800_noH.pdb,542800
2604,at-frame543000_noH.pdb,543000
2605,at-frame543200_noH.pdb,543200
2606,at-frame543400_noH.pdb,543400
2607,at-frame543600_noH.pdb,543600
2608,at-frame543800_noH.pdb,543800
2609,at-frame544000_noH.pdb,544000
2610,at-frame544200_noH.pdb,544200
2611,at-frame544400_noH.pdb,544400
2612,at-frame544600_noH.pdb,544600
2613,at-frame544800_noH.pdb,544800
2614,at-frame545000_noH.pdb,545000
2615,at-frame545200_noH.pdb,545200
2616,at-frame545400_noH.pdb,545400
2617,at-frame545600_noH.pdb,545600
2618,at-frame545800_noH.pdb,545800
2619,at-frame546000_noH.pdb,546000
2620,at-frame546200_noH.pdb,546200
2621,at-frame546400_noH.pdb,546400
2622,at-frame546600_noH.pdb,546600
2623,at-frame546800_noH.pdb,546800
2624,at-frame547000_noH.pdb,547000
2625,at-frame547200_noH.pdb,547200
2626,at-frame547400_noH.pdb,547400
2627,at-frame547600_noH.pdb,547600
2628,at-frame547800_noH.pdb,547800
2629,at-frame548000_noH.pdb,548000
2630,at-frame548200_noH.pdb,548200
2631,at-frame548400_noH.pdb,548400
2632,at-frame548600_noH.pdb,548600
2633,at-frame548800_noH.pdb,548800
2634,at-frame549000_noH.pdb,549000
2635,at-frame549200_noH.pdb,549200
2636,at-frame549400_noH.pdb,549400
2637,at-frame549600_noH.pdb,549600
2638,at-frame549800_noH.pdb,549800
2639,at-frame550000_noH.pdb,550000
2640,at-frame550200_noH.pdb,550200
2641,at-frame550400_noH.pdb,550400
2642,at-frame550600_noH.pdb,550600
2643,at-frame550800_noH.pdb,550800
2644,at-frame551000_noH.pdb,551000
2645,at-frame551200_noH.pdb,551200
2646,at-frame551400_noH.pdb,551400
2647,at-frame551600_noH.pdb,551600
2648,at-frame551800_noH.pdb,551800
2649,at-frame552000_noH.pdb,552000
2650,at-frame552200_noH.pdb,552200
2651,at-frame552400_noH.pdb,552400
2652,at-frame552600_noH.pdb,552600
2653,at-frame552800_noH.pdb,552800
2654,at-frame553000_noH.pdb,553000
2655,at-frame553200_noH.pdb,553200
2656,at-frame553400_noH.pdb,553400
2657,at-frame553600_noH.pdb,553600
2658,at-frame553800_noH.pdb,553800
2659,at-frame554000_noH.pdb,554000
2660,at-frame554200_noH.pdb,554200
2661,at-frame554400_noH.pdb,554400
2662,at-frame554600_noH.pdb,554600
2663,at-frame554800_noH.pdb,554800
2664,at-frame555000_noH.pdb,555000
2665,at-frame555200_noH.pdb,555200
2666,at-frame555400_noH.pdb,555400
2667,at-frame555600_noH.pdb,555600
2668,at-frame555800_noH.pdb,555800
2669,at-frame556000_noH.pdb,556000
2670,at-frame556200_noH.pdb,556200
2671,at-frame556400_noH.pdb,556400
2672,at-frame556600_noH.pdb,556600
2673,at-frame556800_noH.pdb,556800
2674,at-frame557000_noH.pdb,557000
2675,at-frame557200_noH.pdb,557200
2676,at-frame557600_noH.pdb,557600
2677,at-frame557800_noH.pdb,557800
2678,at-frame558000_noH.pdb,558000
2679,at-frame558200_noH.pdb,558200
2680,at-frame558400_noH.pdb,558400
2681,at-frame558600_noH.pdb,558600
2682,at-frame558800_noH.pdb,558800
2683,at-frame559000_noH.pdb,559000
2684,at-frame559200_noH.pdb,559200
2685,at-frame559400_noH.pdb,559400
2686,at-frame559600_noH.pdb,559600
2687,at-frame559800_noH.pdb,559800
2688,at-frame560000_noH.pdb,560000
2689,at-frame560200_noH.pdb,560200
2690,at-frame560400_noH.pdb,560400
2691,at-frame560600_noH.pdb,560600
2692,at-frame560800_noH.pdb,560800
2693,at-frame561000_noH.pdb,561000
2694,at-frame561200_noH.pdb,561200
2695,at-frame561400_noH.pdb,561400
2696,at-frame561600_noH.pdb,561600
2697,at-frame561800_noH.pdb,561800
2698,at-frame562000_noH.pdb,562000
2699,at-frame562200_noH.pdb,562200
2700,at-frame562400_noH.pdb,562400
2701,at-frame562600_noH.pdb,562600
2702,at-frame562800_noH.pdb,562800
2703,at-frame563000_noH.pdb,563000
2704,at-frame563200_noH.pdb,563200
2705,at-frame563400_noH.pdb,563400
2706,at-frame563600_noH.pdb,563600
2707,at-frame563800_noH.pdb,563800
2708,at-frame564000_noH.pdb,564000
2709,at-frame564200_noH.pdb,564200
2710,at-frame564400_noH.pdb,564400
2711,at-frame564600_noH.pdb,564600
2712,at-frame564800_noH.pdb,564800
2713,at-frame565000_noH.pdb,565000
2714,at-frame565200_noH.pdb,565200
2715,at-frame565400_noH.pdb,565400
2716,at-frame565600_noH.pdb,565600
2717,at-frame565800_noH.pdb,565800
2718,at-frame566000_noH.pdb,566000
2719,at-frame566200_noH.pdb,566200
2720,at-frame566400_noH.pdb,566400
2721,at-frame566600_noH.pdb,566600
2722,at-frame566800_noH.pdb,566800
2723,at-frame567000_noH.pdb,567000
2724,at-frame567200_noH.pdb,567200
2725,at-frame567400_noH.pdb,567400
2726,at-frame567600_noH.pdb,567600
2727,at-frame567800_noH.pdb,567800
2728,at-frame568000_noH.pdb,568000
2729,at-frame568200_noH.pdb,568200
2730,at-frame568400_noH.pdb,568400
2731,at-frame568600_noH.pdb,568600
2732,at-frame568800_noH.pdb,568800
2733,at-frame569000_noH.pdb,569000
2734,at-frame569200_noH.pdb,569200
2735,at-frame569400_noH.pdb,569400
2736,at-frame569600_noH.pdb,569600
2737,at-frame569800_noH.pdb,569800
2738,at-frame570000_noH.pdb,570000
2739,at-frame570200_noH.pdb,570200
2740,at-frame570400_noH.pdb,570400
2741,at-frame570600_noH.pdb,570600
2742,at-frame570800_noH.pdb,570800
2743,at-frame571000_noH.pdb,571000
2744,at-frame571200_noH.pdb,571200
2745,at-frame571400_noH.pdb,571400
2746,at-frame571600_noH.pdb,571600
2747,at-frame571800_noH.pdb,571800
2748,at-frame572000_noH.pdb,572000
2749,at-frame572200_noH.pdb,572200
2750,at-frame572400_noH.pdb,572400
2751,at-frame572600_noH.pdb,572600
2752,at-frame572800_noH.pdb,572800
2753,at-frame573000_noH.pdb,573000
2754,at-frame573200_noH.pdb,573200
2755,at-frame573400_noH.pdb,573400
2756,at-frame573600_noH.pdb,573600
2757,at-frame573800_noH.pdb,573800
2758,at-frame574000_noH.pdb,574000
2759,at-frame574200_noH.pdb,574200
2760,at-frame574600_noH.pdb,574600
2761,at-frame575200_noH.pdb,575200
2762,at-frame575400_noH.pdb,575400
2763,at-frame575800_noH.pdb,575800
2764,at-frame576000_noH.pdb,576000
2765,at-frame576200_noH.pdb,576200
2766,at-frame576400_noH.pdb,576400
2767,at-frame576600_noH.pdb,576600
2768,at-frame576800_noH.pdb,576800
2769,at-frame577000_noH.pdb,577000
2770,at-frame577200_noH.pdb,577200
2771,at-frame577400_noH.pdb,577400
2772,at-frame577600_noH.pdb,577600
2773,at-frame577800_noH.pdb,577800
2774,at-frame578000_noH.pdb,578000
2775,at-frame578200_noH.pdb,578200
2776,at-frame578400_noH.pdb,578400
2777,at-frame578600_noH.pdb,578600
2778,at-frame578800_noH.pdb,578800
2779,at-frame579000_noH.pdb,579000
2780,at-frame579200_noH.pdb,579200
2781,at-frame579400_noH.pdb,579400
2782,at-frame579600_noH.pdb,579600
2783,at-frame579800_noH.pdb,579800
2784,at-frame580000_noH.pdb,580000
2785,at-frame580200_noH.pdb,580200
2786,at-frame580400_noH.pdb,580400
2787,at-frame580600_noH.pdb,580600
2788,at-frame580800_noH.pdb,580800
2789,at-frame581000_noH.pdb,581000
2790,at-frame581200_noH.pdb,581200
2791,at-frame581400_noH.pdb,581400
2792,at-frame581800_noH.pdb,581800
2793,at-frame582000_noH.pdb,582000
2794,at-frame582200_noH.pdb,582200
2795,at-frame582400_noH.pdb,582400
2796,at-frame582600_noH.pdb,582600
2797,at-frame582800_noH.pdb,582800
2798,at-frame583000_noH.pdb,583000
2799,at-frame583200_noH.pdb,583200
2800,at-frame583400_noH.pdb,583400
2801,at-frame583600_noH.pdb,583600
2802,at-frame583800_noH.pdb,583800
2803,at-frame584000_noH.pdb,584000
2804,at-frame584200_noH.pdb,584200
2805,at-frame584400_noH.pdb,584400
2806,at-frame584600_noH.pdb,584600
2807,at-frame584800_noH.pdb,584800
2808,at-frame585000_noH.pdb,585000
2809,at-frame585200_noH.pdb,585200
2810,at-frame585400_noH.pdb,585400
2811,at-frame585600_noH.pdb,585600
2812,at-frame585800_noH.pdb,585800
2813,at-frame586000_noH.pdb,586000
2814,at-frame586200_noH.pdb,586200
2815,at-frame586400_noH.pdb,586400
2816,at-frame586600_noH.pdb,586600
2817,at-frame586800_noH.pdb,586800
2818,at-frame587000_noH.pdb,587000
2819,at-frame587200_noH.pdb,587200
2820,at-frame587400_noH.pdb,587400
2821,at-frame587600_noH.pdb,587600
2822,at-frame587800_noH.pdb,587800
2823,at-frame588000_noH.pdb,588000
2824,at-frame588200_noH.pdb,588200
2825,at-frame588400_noH.pdb,588400
2826,at-frame588600_noH.pdb,588600
2827,at-frame588800_noH.pdb,588800
2828,at-frame589000_noH.pdb,589000
2829,at-frame589200_noH.pdb,589200
2830,at-frame589400_noH.pdb,589400
2831,at-frame589600_noH.pdb,589600
2832,at-frame589800_noH.pdb,589800
2833,at-frame590000_noH.pdb,590000
2834,at-frame590200_noH.pdb,590200
2835,at-frame590400_noH.pdb,590400
2836,at-frame590600_noH.pdb,590600
2837,at-frame590800_noH.pdb,590800
2838,at-frame591000_noH.pdb,591000
2839,at-frame591200_noH.pdb,591200
2840,at-frame591600_noH.pdb,591600
2841,at-frame591800_noH.pdb,591800
2842,at-frame592000_noH.pdb,592000
